CATEGORY,NAME,ADDRESS,ZIPCODE,PHONE NO.,URL,ADDITIONAL DETAILS
Restaurant,Lucky's Cocktail Lounge,"MARCUS GARVEY BOULEVARD, Brooklyn",11221,Not Available,Not Available,Not Available
Restaurant,44 & X HELL'S KITCHEN,"10 AVENUE, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,Maman Hudson Square,"HUDSON STREET, Manhattan",10014,Not Available,Not Available,Not Available
Restaurant,STK,"LITTLE WEST   12 STREET, Manhattan",10014,Not Available,Not Available,Not Available
Restaurant,LYDIG COFFEE HOUSE,"LYDIG AVENUE, Bronx",10462,Not Available,Not Available,Not Available
Restaurant,ISLAND BUZZ CUISINE,"LYDIG AVENUE, Bronx",10462,Not Available,Not Available,Not Available
Restaurant,Twiggy To Go,"CHURCH STREET, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,PIZZA SAM,"NORTHERN BLVD, Queens",11372,Not Available,Not Available,Not Available
Restaurant,EL CONUCO RESTAURANT,"SHERMAN AVENUE, Manhattan",10040,Not Available,Not Available,Not Available
Restaurant,FORTY EIGHT LOUNGE,"AVENUE OF THE AMERICAS, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,EATING TREE,"GERARD AVENUE, Bronx",10452,Not Available,Not Available,Not Available
Restaurant,OPUS,"WEST  202 STREET, Manhattan",10034,Not Available,Not Available,Not Available
Restaurant,THE HORNY RAM,"2 AVENUE, Manhattan",10022,Not Available,Not Available,Not Available
Restaurant,VITA CAFE,"37TH ST, Queens",11103,Not Available,Not Available,Not Available
Restaurant,ROYAL GARDEN TBILISI,"KINGS HIGHWAY, Brooklyn",11223,Not Available,Not Available,Not Available
Restaurant,SUBWAY,"UNION AVENUE, Brooklyn",11211,Not Available,Not Available,Not Available
Restaurant,PATSY'S PIZZERIA RESTAURANT,"EAST   60 STREET, Manhattan",10022,Not Available,Not Available,Not Available
Restaurant,809 GRILL & BAR RESTAURANT,"DYCKMAN STREET, Manhattan",10040,Not Available,Not Available,Not Available
Restaurant,SABOR LATINO SEAFOOD RESTAURANT,"STARLING AVENUE, Bronx",10462,Not Available,Not Available,Not Available
Restaurant,7TH STREET BURGER,"EAST   49 STREET, Manhattan",10017,Not Available,Not Available,Not Available
Restaurant,DUO GASTROPUB,"75TH ST, Queens",11373,Not Available,Not Available,Not Available
Restaurant,NO.8 CHINESE RESTAURANT,"WEST FORDHAM ROAD, Bronx",10468,Not Available,Not Available,Not Available
Restaurant,COLES DOCK SIDE RESTAURANT,"CLEVELAND AVENUE, Staten Island",10308,Not Available,Not Available,Not Available
Restaurant,CAPTAIN DAN'S GOOD TIME TAVERN,"GREENE AVENUE, Brooklyn",11216,Not Available,Not Available,Not Available
Restaurant,HILLSTONE,"EAST   53 STREET, Manhattan",10022,Not Available,Not Available,Not Available
Restaurant,HALAL GYRO MANIA,"BATH AVENUE, Brooklyn",11214,Not Available,Not Available,Not Available
Restaurant,CASA VIEJA RESTAURANT,"5 AVENUE, Brooklyn",11220,Not Available,Not Available,Not Available
Restaurant,BENTO HOUSE,"ROOSEVELT AVE, Queens",11354,Not Available,Not Available,Not Available
Restaurant,TUTTO L'ITALIANO,"EAST SERVICE ROAD, Staten Island",10314,Not Available,Not Available,Not Available
Restaurant,Bronx Slice,"BRUCKNER BOULEVARD, Bronx",10454,Not Available,Not Available,Not Available
Restaurant,HIGHLINE CAFE,"10 AVENUE, Manhattan",10011,Not Available,Not Available,Not Available
Restaurant,DOMAND'S ITALIAN GOURMET DELI & CATERERS,"STRATTON ST, Queens",11354,Not Available,Not Available,Not Available
Restaurant,GEMINIS II RESTAURANT,"GRAHAM AVENUE, Brooklyn",11206,Not Available,Not Available,Not Available
Restaurant,FONDA OF CHELSEA,"9 AVENUE, Manhattan",10011,Not Available,Not Available,Not Available
Restaurant,KAKUREGA JAPANESE CUISINE,"37TH AVE, Queens",11354,Not Available,Not Available,Not Available
Restaurant,BLEND ASTORIA,"30TH AVENUE, Queens",11103,Not Available,Not Available,Not Available
Restaurant,LEVANT ON SMITH,"SMITH STREET, Brooklyn",11201,Not Available,Not Available,Not Available
Restaurant,HOTEL DELMANO,"BERRY STREET, Brooklyn",11249,Not Available,Not Available,Not Available
Restaurant,MCDONALD'S,"EAST  204 STREET, Bronx",10467,Not Available,Not Available,Not Available
Restaurant,PEE DEE STEAK HOUSE II,"WEST  125 STREET, Manhattan",10027,Not Available,Not Available,Not Available
Restaurant,OLIVIA'S RESTAURANT & LOUNGE,"WESTCHESTER AVENUE, Bronx",10472,Not Available,Not Available,Not Available
Restaurant,HALAL CHINA KITCHEN PLUS,"PARSONS BLVD, Queens",11432,Not Available,Not Available,Not Available
Restaurant,ANTOJITOS MEXICANO,"WEST  181 STREET, Manhattan",10033,Not Available,Not Available,Not Available
Restaurant,BLACK FOX COFFEE,"WEST   33 STREET, Manhattan",10001,Not Available,Not Available,Not Available
Restaurant,JUICE GENERATION,"BROADWAY, Manhattan",10024,Not Available,Not Available,Not Available
Restaurant,CAFE VIA ESPRESSO,"STEINWAY STREET, Queens",11103,Not Available,Not Available,Not Available
Restaurant,YUM YUM CHINESE FOOD,"FOREST AVENUE, Staten Island",10303,Not Available,Not Available,Not Available
Restaurant,"JEAN-GEORGES SIMPLY TACOS, TASTY NACHO BAR","PENN PLZ, Manhattan",10121,Not Available,Not Available,Not Available
Restaurant,TEAVVA,"STANTON STREET, Manhattan",10002,Not Available,Not Available,Not Available
Restaurant,SOHO CIGAR BAR,"WATTS STREET, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,CHIP CITY,"AUSTIN ST, Queens",11375,Not Available,Not Available,Not Available
Restaurant,KA-VA BAR,"HAVEMEYER STREET, Brooklyn",11211,Not Available,Not Available,Not Available
Restaurant,EL MEXICANO RESTAURANTE AND CAFE,"BAY PARKWAY, Brooklyn",11214,Not Available,Not Available,Not Available
Restaurant,PHIL & SONS ON MAIN,"MAIN ST, Queens",11355,Not Available,Not Available,Not Available
Restaurant,HOT BAGELS ON 5TH,"5 AVENUE, Brooklyn",11215,Not Available,Not Available,Not Available
Restaurant,FRENCH TOAST BAKERY,"ROOSEVELT AVE, Queens",11372,Not Available,Not Available,Not Available
Restaurant,KENNEDY FRIED CHICKEN,"WESTCHESTER SQ, Bronx",10461,Not Available,Not Available,Not Available
Restaurant,PIO PIO,"CYPRESS AVENUE, Bronx",10454,Not Available,Not Available,Not Available
Restaurant,DUNKIN DONUTS,"COURT STREET, Brooklyn",11201,Not Available,Not Available,Not Available
Restaurant,ASUKA SUSHI,"WEST   23 STREET, Manhattan",10011,Not Available,Not Available,Not Available
Restaurant,4 HEALTHY MINDS,"MERRICK BLVD, Queens",11413,Not Available,Not Available,Not Available
Restaurant,HONG KONG RESTAURANT II,"JAMAICA AVE, Queens",11418,Not Available,Not Available,Not Available
Restaurant,MANHATTAN VALLEY,"BROADWAY, Manhattan",10025,Not Available,Not Available,Not Available
Restaurant,SCRUFFY DUFFY'S,"10 AVENUE, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,CIPRIANI DOLCI,"GRAND CENTRAL TERMINAL, Manhattan",10017,Not Available,Not Available,Not Available
Restaurant,SHIBAM YEMEN CAFE,"5 AVENUE, Brooklyn",11220,Not Available,Not Available,Not Available
Restaurant,EL LOBITO LOCO,"HEBERTON AVENUE, Staten Island",10302,Not Available,Not Available,Not Available
Restaurant,Vin Sur Vingt,"EAST   51 STREET, Manhattan",10022,Not Available,Not Available,Not Available
Restaurant,DAO PALATE ASIAN & JADE ASIAN,"FLATBUSH AVENUE, Brooklyn",11217,Not Available,Not Available,Not Available
Restaurant,FELICE,"COLUMBUS AVENUE, Manhattan",10023,Not Available,Not Available,Not Available
Restaurant,TEN SECONDS,"40TH RD, Queens",11354,Not Available,Not Available,Not Available
Restaurant,CARIBBEAN KITCHEN,"JFK INTERNATIONAL AIRPORT, Queens",11430,Not Available,Not Available,Not Available
Restaurant,MANNA ONE BAKERY,"CATHERINE STREET, Manhattan",10038,Not Available,Not Available,Not Available
Restaurant,COLBEH,"WEST   39 STREET, Manhattan",10018,Not Available,Not Available,Not Available
Restaurant,SUBWAY,"WEST   26 STREET, Manhattan",10001,Not Available,Not Available,Not Available
Restaurant,BIGA,"CLINTON STREET, Manhattan",10002,Not Available,Not Available,Not Available
Restaurant,NAYA,"METROTECH CTR, Brooklyn",11201,Not Available,Not Available,Not Available
Restaurant,CPS EVENTS AT THE PLAZA,"5 AVENUE, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,BKNY THAI RESTAURANT,"FRANCIS LEWIS BOULEVARD, Queens",11361,Not Available,Not Available,Not Available
Restaurant,TRE GIOVANI,"LAGUARDIA PLACE, Manhattan",10012,Not Available,Not Available,Not Available
Restaurant,BON APETITE,"MARGARET CORBIN DRIVE, Manhattan",10034,Not Available,Not Available,Not Available
Restaurant,KARE THAI,"10 AVENUE, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,BURGER KING,"5 AVENUE, Brooklyn",11220,Not Available,Not Available,Not Available
Restaurant,EL GALLO NEGRO 2,"14TH AVE, Queens",11356,Not Available,Not Available,Not Available
Restaurant,EL VALLE 46 RESTAURANT,"SAINT NICHOLAS AVENUE, Manhattan",10026,Not Available,Not Available,Not Available
Restaurant,NEW CHINA MEE,"CHURCH AVENUE, Brooklyn",11226,Not Available,Not Available,Not Available
Restaurant,ASIAN TOKYO JAPANESE CUISINE,"MANHATTAN COLLEGE PARKWAY, Bronx",10471,Not Available,Not Available,Not Available
Restaurant,SOHO ROOM,"SPRING STREET, Manhattan",10012,Not Available,Not Available,Not Available
Restaurant,MARIELLA PIZZA,"LEXINGTON AVENUE, Manhattan",10021,Not Available,Not Available,Not Available
Restaurant,SERGIO'S PIZZA,"MALCOLM X BOULEVARD, Brooklyn",11233,Not Available,Not Available,Not Available
Restaurant,DUNKIN,"BROADWAY, Manhattan",10031,Not Available,Not Available,Not Available
Restaurant,GOLDEN SHOVEL COFFEE,"9 STREET, Brooklyn",11215,Not Available,Not Available,Not Available
Restaurant,MR WONTON FOOD,"7 AVENUE, Brooklyn",11217,Not Available,Not Available,Not Available
Restaurant,METRO COMMISSARY,"WEST   38 STREET, Manhattan",10018,Not Available,Not Available,Not Available
Restaurant,Cool Beans!,"39TH AVE, Queens",11377,Not Available,Not Available,Not Available
Restaurant,LA TAMALERIA COLOMBIANA,"JUNCTION BLVD, Queens",11369,Not Available,Not Available,Not Available
Restaurant,GONG CHA,"BROADWAY, Manhattan",10023,Not Available,Not Available,Not Available
Restaurant,SOTTO LE STELLE,"QUEENS BLVD, Queens",11104,Not Available,Not Available,Not Available
Restaurant,KABAB CAFE,"STEINWAY STREET, Queens",11103,Not Available,Not Available,Not Available
Restaurant,TONY'S BILLIARD AND CAFE,"EAST  167 STREET, Bronx",10456,Not Available,Not Available,Not Available
Restaurant,ALBATROSS BAR,"24TH AVE, Queens",11103,Not Available,Not Available,Not Available
Restaurant,THE SHADY LADY,"30 AVENUE, Queens",11103,Not Available,Not Available,Not Available
Restaurant,CORNER DONUT COFFEE SHOP,"MOTT AVE, Queens",11691,Not Available,Not Available,Not Available
Restaurant,BAREPAS,"AMSTERDAM AVENUE, Manhattan",10031,Not Available,Not Available,Not Available
Restaurant,GREEK ISLANDS,"NORTHERN BOULEVARD, Queens",11362,Not Available,Not Available,Not Available
Restaurant,TOASTIES,"WEST   49 STREET, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,THOMAS PIZZA,"37TH AVE, Queens",11372,Not Available,Not Available,Not Available
Restaurant,KRISPY KRUNCHY CHICKEN,"HOYT STREET, Brooklyn",11201,Not Available,Not Available,Not Available
Restaurant,LEAF,"MYRTLE AVENUE, Brooklyn",11206,Not Available,Not Available,Not Available
Restaurant,PATTIE HUT & GRILL,"NOSTRAND AVENUE, Brooklyn",11216,Not Available,Not Available,Not Available
Restaurant,MOTHER DUCK,"ORCHARD STREET, Manhattan",10002,Not Available,Not Available,Not Available
Restaurant,GARDEN MARKET,"PENN PLZ, Manhattan",10121,Not Available,Not Available,Not Available
Restaurant,ANGELICA'S BAKERY,"KATONAH AVENUE, Bronx",10470,Not Available,Not Available,Not Available
Restaurant,CAFE DU SOLEIL,"WEST  104 STREET, Manhattan",10025,Not Available,Not Available,Not Available
Restaurant,JOE'S LOBSTER HOUSE,"HYLAN BOULEVARD, Staten Island",10305,Not Available,Not Available,Not Available
Restaurant,LITTLE ITALY PIZZA,"PARK PLACE, Manhattan",10007,Not Available,Not Available,Not Available
Restaurant,AVRA MADISON ESTIATORIO,"EAST   60 STREET, Manhattan",10022,Not Available,Not Available,Not Available
Restaurant,EL CHARRO BAKERY 1,"MYRTLE AVENUE, Brooklyn",11237,Not Available,Not Available,Not Available
Restaurant,ORIGINAL PIZZA,"RALPH AVENUE, Brooklyn",11234,Not Available,Not Available,Not Available
Restaurant,DECHERT (THE DECH),"AVENUE OF THE AMERICAS, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,Medina Halal,"LEFFERTS BLVD, Queens",11420,Not Available,Not Available,Not Available
Restaurant,LA PASTORA BAKERY,"EAST  152 STREET, Bronx",10455,Not Available,Not Available,Not Available
Restaurant,MAMA PHO,"MANHATTAN AVENUE, Brooklyn",11222,Not Available,Not Available,Not Available
Restaurant,FIVE GUYS FAMOUS BURGERS AND FRIES,"6 AVENUE, Manhattan",10018,Not Available,Not Available,Not Available
Restaurant,MARCHE MADISON,"1 AVENUE, Manhattan",10016,Not Available,Not Available,Not Available
Restaurant,BAGELS AND MORE,"103RD ST, Queens",11368,Not Available,Not Available,Not Available
Restaurant,LE PAIN QUOTIDIEN,"LEXINGTON AVENUE, Manhattan",10065,Not Available,Not Available,Not Available
Restaurant,WINGSTOP,"EAST GUN HILL ROAD, Bronx",10467,Not Available,Not Available,Not Available
Restaurant,MARTHA'S COUNTRY BAKERY,"BELL BOULEVARD, Queens",11361,Not Available,Not Available,Not Available
Restaurant,SARABETH'S,"GREENWICH STREET, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,HK KITCHEN & DRAFT HOUSE,"EAST TREMONT AVENUE, Bronx",10465,Not Available,Not Available,Not Available
Restaurant,POPEYES,"BRUCKNER BOULEVARD, Bronx",10473,Not Available,Not Available,Not Available
Restaurant,THOMPSON NEW YORK HOTEL (Burger Joint),"WEST   57 STREET, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,MCDONALD'S,"HILLSIDE AVE, Queens",11423,Not Available,Not Available,Not Available
Restaurant,PICCOLO ANGOLO,"HUDSON STREET, Manhattan",10014,Not Available,Not Available,Not Available
Restaurant,Lesbian Dynasty,"METROPOLITAN AVE, Queens",11415,Not Available,Not Available,Not Available
Restaurant,SOBA TOTTO,"EAST   43 STREET, Manhattan",10017,Not Available,Not Available,Not Available
Restaurant,BURGER ONE NYC,"LEXINGTON AVENUE, Manhattan",10075,Not Available,Not Available,Not Available
Restaurant,CORNER BAKERY,"QUEENS BLVD, Queens",11373,Not Available,Not Available,Not Available
Restaurant,FIFTH AVE DINER,"5 AVENUE, Brooklyn",11215,Not Available,Not Available,Not Available
Restaurant,TURKISH GRILL RESTAURANT & BAR,"QUEENS BOULEVARD, Queens",11104,Not Available,Not Available,Not Available
Restaurant,THE ROGER'S GARDEN,"ROGERS AVENUE, Brooklyn",11226,Not Available,Not Available,Not Available
Restaurant,HAPPY FAMILY,"WEST   43 STREET, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,LUZ DE LUNA CAFE RESTAURANT,"NEW UTRECHT AVENUE, Brooklyn",11219,Not Available,Not Available,Not Available
Restaurant,BAYSIDE CHICKEN LOVERS,"NORTHERN BLVD, Queens",11361,Not Available,Not Available,Not Available
Restaurant,JACKS COFFEE,"WEST   10 STREET, Manhattan",10014,Not Available,Not Available,Not Available
Restaurant,BURGERMANIA,"WEST   40 STREET, Manhattan",10018,Not Available,Not Available,Not Available
Restaurant,WESTVILLE,"7 AVENUE, Manhattan",10011,Not Available,Not Available,Not Available
Restaurant,MORRITO'S CAFE,"13 AVENUE, Brooklyn",11218,Not Available,Not Available,Not Available
Restaurant,CHANG YU RESTAURANT,"CENTRAL AVENUE, Brooklyn",11221,Not Available,Not Available,Not Available
Restaurant,CHINA RED GOURMET,"CHAMBERS STREET, Manhattan",10007,Not Available,Not Available,Not Available
Restaurant,CHOP'T,"NEW YORK PLAZA, Manhattan",10004,Not Available,Not Available,Not Available
Restaurant,MACARON COFFEE BAR,"FULTON STREET, Brooklyn",11233,Not Available,Not Available,Not Available
Restaurant,CARMELO'S,"DEKALB AVENUE, Brooklyn",11237,Not Available,Not Available,Not Available
Restaurant,BEST FRESH PIZZA,"9 AVENUE, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,ELLAMIA/SOOM SOOM,"WEST   33 STREET, Manhattan",10001,Not Available,Not Available,Not Available
Restaurant,BACI RISTORANTE,"3 AVENUE, Brooklyn",11209,Not Available,Not Available,Not Available
Restaurant,PHO BAC VIETNAMESE SEAFOOD CUISINE,"BROADWAY, Queens",11373,Not Available,Not Available,Not Available
Restaurant,KINGS COUNTY IMPERIAL,"SKILLMAN AVENUE, Brooklyn",11211,Not Available,Not Available,Not Available
Restaurant,GOTHAM PIZZA,"1 AVENUE, Manhattan",10028,Not Available,Not Available,Not Available
Restaurant,SPACE PING PONG LOUNGE & BAR,"WEST   32 STREET, Manhattan",10001,Not Available,Not Available,Not Available
Restaurant,BROOKSIDE MARKET,"QUEENS BLVD, Queens",11104,Not Available,Not Available,Not Available
Restaurant,PAZZA NOTTE,"AVENUE OF THE AMERICAS, Manhattan",10019,Not Available,Not Available,Not Available
Restaurant,FINE & RARE,"EAST   37 STREET, Manhattan",10016,Not Available,Not Available,Not Available
Restaurant,VIRGO,"GRAND STREET, Manhattan",10002,Not Available,Not Available,Not Available
Restaurant,MORENITO MAMBO RESTAURANT,"BROADWAY, Manhattan",10034,Not Available,Not Available,Not Available
Restaurant,PAPA JOHN'S,"WESTCHESTER AVENUE, Bronx",10462,Not Available,Not Available,Not Available
Restaurant,"BARCLAYS, CALEXICO","ATLANTIC AVENUE, Brooklyn",11217,Not Available,Not Available,Not Available
Restaurant,KANA TAPAS BAR & RESTAURANT,"SPRING STREET, Manhattan",10013,Not Available,Not Available,Not Available
Restaurant,FARE AND FOLK,"HENRY STREET, Brooklyn",11201,Not Available,Not Available,Not Available
Restaurant,LEE'S KITCHEN,"BURKE AVENUE, Bronx",10467,Not Available,Not Available,Not Available
Restaurant,CARVEL,"BEACH  116 STREET, Queens",11694,Not Available,Not Available,Not Available
Restaurant,POLLOS NAPOLES,"34TH AVE, Queens",11101,Not Available,Not Available,Not Available
Restaurant,BEAN SQUARE,"NORTHERN BLVD, Queens",11361,Not Available,Not Available,Not Available
Restaurant,KAVASUTRA 6TH STREET,"EAST    1 STREET, Manhattan",10003,Not Available,Not Available,Not Available
Restaurant,NOODLE LANE,"7 AVENUE, Brooklyn",11215,Not Available,Not Available,Not Available
Restaurant,KAI YING CHINESE RESTAURANT,"COLLEGE POINT BLVD, Queens",11356,Not Available,Not Available,Not Available
Restaurant,BXL CAFE,"WEST   43 STREET, Manhattan",10036,Not Available,Not Available,Not Available
Restaurant,VESELKA RESTAURANT,"SECOND AVENUE, Manhattan",10003,Not Available,Not Available,Not Available
Restaurant,OM INDIAN RESTAURANT,"2 AVENUE, Manhattan",10028,Not Available,Not Available,Not Available
Restaurant,DEAR FRIEND BOOKS,"TOMPKINS AVENUE, Brooklyn",11216,Not Available,Not Available,Not Available
Restaurant,Jeremy's Lunchroom,"KISSENA BLVD, Queens",11355,Not Available,Not Available,Not Available
Restaurant,FULTON HALAL GRILL,"FULTON STREET, Brooklyn",11233,Not Available,Not Available,Not Available
